fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path,v1_labels,v1_splits,same_label,conflict_reason
a0aeea5d94dc7df60b42bfb1317d8f0f,9376061375691fa7613d6ed689695cf5af20ac8c8e1f0c74ffb05aac201a16bf,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\a0aeea5d94dc7df60b42bfb1317d8f0f.sol,0,train,True,
a1b5213c8a26fb211a4c37ae996e0c07,4c23bdb7648c905257628345bbcb8018278b979e8ae14bf1a73045cdabc6690d,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a1b5213c8a26fb211a4c37ae996e0c07.sol,0,train,False,cgt_v1_label_conflict
a25eaf6c167062c2d664cebccee1c0c6,4357f06630289d0d94ef882137bdc330e38d37ad39962463c8934cecc9732e4f,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a25eaf6c167062c2d664cebccee1c0c6.sol,1,train,True,
a2604245d40ab6790ec47c8a3bc062d7,4b866d01fbcd4539811cba71af26154b7417fb9cb80fc850d4dbe75bf1eaa61e,1,1,1,0,1,arithmetic,arithmetic,101,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\a2604245d40ab6790ec47c8a3bc062d7.sol,1,train,True,
a29571389af834c5e3db3618ac949cee,912033029be6c7b7e44cc1a77edda6b555a2cc76741df1aefc50cc54651cf15f,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a29571389af834c5e3db3618ac949cee.sol,1,train,True,
a3e72e73faafea1b428744fcdac78d94,444bb3a8789f939d78d02d144d25cf800c9805b48ed3c953bfb7e61c020fb929,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a3e72e73faafea1b428744fcdac78d94.sol,1,train,True,
a58c59c77fda4a8f19ad7d85895cec40,2f5bcde088785ca7a4f0b061c5463e7382be09397b8906bcf6d228570d8d3d35,1,2,2,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\a58c59c77fda4a8f19ad7d85895cec40.sol,1,test,True,
a59f8a1c156d3208c10523b405773f2a,a57bc2ea5955e1a17df28ecaf9542f81d3f9565bdeffc23f0382c4d614854975,0,6,0,6,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a59f8a1c156d3208c10523b405773f2a.sol,0|1,test,True,
a63c47b8aab1e40492cf6dd521957a74,78562b4d0853834f5b349be8526b4efbb30adab78ca2f535fe074095619ad3cc,1,7,5,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|reentrancy|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a63c47b8aab1e40492cf6dd521957a74.sol,1,train,True,
a6c230ff97ae1906c6f9c50c18250437,db725ca28fa2926d30a6699e69f71d8b6beb3835740294c4f295b41213d1629b,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\a6c230ff97ae1906c6f9c50c18250437.sol,0,train,True,
a746e2a46be20c1d5e59690711f8fc36,a6bf013d0026c6238e70f4dcd5447e5d4fd0793ba8fe29fb3f5e66da07c5b1c4,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a746e2a46be20c1d5e59690711f8fc36.sol,0,train,False,cgt_v1_label_conflict
a7c0c8095688f43edb5727c9569a7be1,61e7a813bbb3eef184289fbd93cedac93b4d92e33945ea404730ea4b0f33d687,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\a7c0c8095688f43edb5727c9569a7be1.sol,1,train,True,
a7d2a49eb1d4345a3b465f92a9d2d5ba,6d4234de860b761290d31f078dacbcd41ac16859677d00f923388fcfcb1fdca4,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a7d2a49eb1d4345a3b465f92a9d2d5ba.sol,0,train,False,cgt_v1_label_conflict
a89ee718baf2b358b3e55929b4fe9cbc,598a1f3a05f298c78ef83f54db495cb905959ad0f7709a2431cd930df59d0850,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,denial_service,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\a89ee718baf2b358b3e55929b4fe9cbc.sol,1,test,True,
a8dfd3ae4eb2961406ab589922188606,818af0ed788b1a3b0bef4d86e78467ee11916648412548f09048730e197c7d3f,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\a8dfd3ae4eb2961406ab589922188606.sol,1,val,False,cgt_v1_label_conflict
a8eca355ee72fa21205c613454e4b48a,191d1fd4901550a2fda0330b5f60cc42f0c481fa5bff5a12c38845b7fa2c05a8,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,front_running|unchecked_low_calls,101|104|107|113|114|120,ContractFuzzer|Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\a8eca355ee72fa21205c613454e4b48a.sol,1,train,True,
a908ce1a9fd14f49aac2d54a9eea0aca,7517b796fcca87f4a9ab6e335208b31312031946a4d0756b63506db2c1cc0179,1,1,1,0,1,time_manipulation,time_manipulation,116,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\a908ce1a9fd14f49aac2d54a9eea0aca.sol,1,train,True,
a98a29b4149089dce533b57576eea4e5,bc4dca5545cbc441a5a7663484af376213d97e341ef3d9188fb899e7705132d0,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\a98a29b4149089dce533b57576eea4e5.sol,1,val,True,
a9cc5116934c947b30eb5e57df386e26,d1beadc34aa144f9f78b6f2931a6855f6209c157f8d7ffd4d21bc9b997eca8e3,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\a9cc5116934c947b30eb5e57df386e26.sol,0,train,False,cgt_v1_label_conflict
aa730f402b12ee02c2e37a8531e0f419,84a237fa1a2542e3eb3cc73cacf397d127a3daa92f5eeabbfa28c193877b871b,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\aa730f402b12ee02c2e37a8531e0f419.sol,1,train,True,
aa90c231c0f3a061aac44f6c11868c29,6bbfbca05679bd5325f0d73bbd85a20e1e5ffebf43d590c6c9e9fc70d3793938,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\aa90c231c0f3a061aac44f6c11868c29.sol,1,train,True,
ab073164676011e7a4773e4f9dfcc8f2,8a0a8ad579ea2a23e5e86b8e8cd49d444500e75b1876b404844a5203cecb1c55,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ab073164676011e7a4773e4f9dfcc8f2.sol,1,train,True,
ab4ae730bdfd984f7412dcf2334c05c5,e28af7620ca6f3a17e1a8db1a99539153485004a76a29e7dd5e849a8363be567,1,1,1,0,1,denial_service,denial_service,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\ab4ae730bdfd984f7412dcf2334c05c5.sol,1,train,True,
ab5d5f69a4016bc824d60623eca4d29e,bd89703f64af48cc4dadfc8703bfd2d952b7fe2ad8c010565abff8f9f978545f,1,2,2,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\ab5d5f69a4016bc824d60623eca4d29e.sol,1,val,True,
ad6471eedf0339b881cde1f50e7624cf,e986d348a51ab1990a3adf0aff1bdb688b1d9c2578551ce29e93b831789251f1,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\ad6471eedf0339b881cde1f50e7624cf.sol,0,train,False,cgt_v1_label_conflict
ae3832ff76e12b6d9a87985492e6ad8d,4db9a2edd35a346d163e68f393c6ba11bcc05e84cb8dd3dc22a0ee4ba6aaee70,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\ae3832ff76e12b6d9a87985492e6ad8d.sol,0,train,True,
aed168a2e75be07378c9abb0e3524676,a1c4f0ee45c75589409195e6a5ae90a1e3ce0724cfee62287a8bd553e08e2ad7,1,6,1,5,5,bad_randomness|denial_service|reentrancy|time_manipulation|unchecked_low_calls,time_manipulation,104|107|113|116|120|128,CodeSmells|ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\aed168a2e75be07378c9abb0e3524676.sol,1,train,True,
aeeca1fdbcfbbacf4633a57e059b015b,984cc74dda50be5a2ef275832ea598e68fc40462b69ce9bbdfec5f36380aaa52,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\aeeca1fdbcfbbacf4633a57e059b015b.sol,1,test,True,
af23f64f2837b1a629f6c7903507ad68,b9593bfde15f49102da1abffc8bd51693f720a230b920195b147a21926a0d5b4,0,11,0,11,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\af23f64f2837b1a629f6c7903507ad68.sol,0|1,train,True,
b06648b43eee1574795524dd8f6d14a3,ca3a8d35b7f2471f36c843e9cef670456378c83100c940b883aa1aea8ab6ea5b,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\b06648b43eee1574795524dd8f6d14a3.sol,0,train,False,cgt_v1_label_conflict
b0a615f17a640d6ee7a46abb962cb30f,6eecb7a2d9e2118edfae8e04a7d9f30bae475fabf8928aeeb1f0ae10d8b02014,1,1,1,0,1,reentrancy,reentrancy,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\b0a615f17a640d6ee7a46abb962cb30f.sol,1,train,True,
b0aac14023fd214c10ce8f5656731e9b,b467523f4f66cfc1fc6a772886970fa6e926f115f136ac42d60593b2c188dde9,1,6,4,2,5,arithmetic|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b0aac14023fd214c10ce8f5656731e9b.sol,1,train,True,
b0ca80c76a0d5c890088ec14a1bfda4e,7999b818c2eb42d9fae49027c8d7ce10d561de4f149640540407e2a82c5326cd,1,6,3,3,5,arithmetic|bad_randomness|denial_service|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b0ca80c76a0d5c890088ec14a1bfda4e.sol,0,val,False,cgt_v1_label_conflict
b0ed6a87bfe3f7d8df5db0e3783c8ded,043e13a60a9f50405d10e0b513491084c54902846c2ff986aa3e200066ec450e,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b0ed6a87bfe3f7d8df5db0e3783c8ded.sol,0,train,False,cgt_v1_label_conflict
b19fffc40442b87ff4d36bffff75780f,243a4087a28aa79e541ed65b12b26b9019a46231218615375229865c36f78047,1,1,1,0,1,reentrancy,reentrancy,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\b19fffc40442b87ff4d36bffff75780f.sol,0|1,test,True,
b260e0b0ad7cbe377e6f3db1280f014d,efe09a92bb363a3594373685979a271ac238a0ef056ad5ed53afc1963bd09824,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\b260e0b0ad7cbe377e6f3db1280f014d.sol,1,val,True,
b29628f643bda8160e99dc0a2928ad95,da2f045af2d536a641af08a01588e2f09d9a3d492cf0075043691c78d2765cf8,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b29628f643bda8160e99dc0a2928ad95.sol,0,val,False,cgt_v1_label_conflict
b33fbc611e61f4a71538b8455f79b496,8132f9e7c3e109e571fd6561a4c630dbca58f7a06bff7e6a9a17a20d1d28882a,1,1,1,0,1,reentrancy,reentrancy,107,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\b33fbc611e61f4a71538b8455f79b496.sol,0,val,False,cgt_v1_label_conflict
b391a00bafe654d04da0deab1813fae1,74fa73378417f6fef72cfbdfa4022a374222f9dba5459d9eb405fa718c039451,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\b391a00bafe654d04da0deab1813fae1.sol,1,train,True,
b4477ef57617863fe3525e116c295d6b,c61955bd644a5cc68dd3822107b5bbb1e4386fbd1045fa5ae4c5f2322cc50c93,0,1,0,1,1,reentrancy,,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\b4477ef57617863fe3525e116c295d6b.sol,1,train,False,cgt_v1_label_conflict
b51fa5a295e5eee06b4a53af73b55217,d93535d866867ba7c1811af63c980ce6c3f13ec50af60b5cec7a02f9eea7fb4c,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\b51fa5a295e5eee06b4a53af73b55217.sol,1,val,True,
b54d06f1d058d0179d7331534dbb5e90,b9c8d7dfce0044e30f439a4a824efadb5b7918d2703733110cce8ffeefd76d81,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\b54d06f1d058d0179d7331534dbb5e90.sol,0,val,False,cgt_v1_label_conflict
b59abac003c7fbf806d57f7172e2424d,bd855ecfbf3c94575cc6d1d67e82f6a0234794fc68c1b72ead669a0156e2d917,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b59abac003c7fbf806d57f7172e2424d.sol,1,train,True,
b5adedfe8c340cf05a7615df5563e21d,4af5bf98b5727983438a69814bcb6c0ae55833b22c25bcf097b12d75bed41dae,0,4,0,4,3,bad_randomness|denial_service|unchecked_low_calls,,104|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\b5adedfe8c340cf05a7615df5563e21d.sol,0,train,True,
b5cc23f7ab359dee0d91d69fe68ba880,f94db688d0fe060006bea90315d314d7b4336814418c48bc0852af119f548794,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\b5cc23f7ab359dee0d91d69fe68ba880.sol,1,val,True,
b66efe95949eba490cf5d125882093db,ae4fa2f836edb9330c6e37bfd4efa66214ce1d507c180eb9e42c2e99b02d7567,1,2,2,0,1,arithmetic,arithmetic,101,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\b66efe95949eba490cf5d125882093db.sol,1,train,True,
b67a25e0444c0cd7a57823c4384550b0,d657e7c7f31b3b3bbd2d117675b4574e4f5a61dd55131180c96855fe39d970aa,1,8,3,5,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,bad_randomness|reentrancy|unchecked_low_calls,104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b67a25e0444c0cd7a57823c4384550b0.sol,1,val,True,
b76c14d5ec76e157a5cc07b205bafe76,0d74a9f1b8668cdba2a398eaf340dfe591e46b9912f9a3c0a0a6149e1c5b9ad4,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\b76c14d5ec76e157a5cc07b205bafe76.sol,0,train,False,cgt_v1_label_conflict
b7c50dbb90de3a137e361c251ae9f834,4912c438b4de78f3e9a51a3d017795da7d6194305b8ddf69f4eda97a837ec0b3,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b7c50dbb90de3a137e361c251ae9f834.sol,0,val,False,cgt_v1_label_conflict
b89b0de4c15fed659060c0f00cda7134,aab53dd8a2a7b3c0a3b8db1e85a7210d4e070d62ee314cebe286cebe4f3ad64b,1,3,3,0,1,reentrancy,reentrancy,107,ContractFuzzer|Doublade|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\b89b0de4c15fed659060c0f00cda7134.sol,1,train,True,
b9cf60bfe821c22c6c61bd18c4c43edd,39908aeaa471373249705adb9f6f977d8d8216c63aa89be9db1b7f16b625e7c0,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\b9cf60bfe821c22c6c61bd18c4c43edd.sol,0,train,False,cgt_v1_label_conflict
ba28c6ea530f08f716ef95fa2e9c836a,c29a5d9eff7dd2e74432ce89adf27a7cf619238ea22eb329ae004130460a407a,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\ba28c6ea530f08f716ef95fa2e9c836a.sol,0,train,True,
ba6a26a51badc57679851b309018eab9,f8b37903ff57bb82b3f7eeceb81b3246a9eb6c88bb3dbc2905508c7612691dec,1,5,2,3,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,bad_randomness|reentrancy,104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ba6a26a51badc57679851b309018eab9.sol,1,train,True,
bc24699748e89fb76044340d892a7873,1143e0d4811f3d748f852bd19f27004171ab70f246c2d84c1fc7fbe8f79eedd1,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\bc24699748e89fb76044340d892a7873.sol,1,train,True,
bc7fadf53e9dd98cc7a10ccc4106f5bd,9b11eb975b5a1c06704ff6ce5b3a8e4243ea69f0dd0deca7796e98f2476f9df2,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\bc7fadf53e9dd98cc7a10ccc4106f5bd.sol,1,train,True,
bd0e43984f48cfad5ba6c97ab75ed322,9b397c3794ddf9513a3297c2f0568a2415b0d2f7fe639f137dc3eec303d3c8d2,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\bd0e43984f48cfad5ba6c97ab75ed322.sol,1,train,True,
bdd9b381485f039658a9bc10e267ad20,22a59e450dfa64b26e82604d09e932acbc396aa90855399cf76edc80dc3c4492,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\bdd9b381485f039658a9bc10e267ad20.sol,0,test,True,
bf67c31c3dc1e827ccf49d883ce3bbc0,e6ef14c07e4288bb07e02bc3aa08d1ca52260a6825c928350d0275d57c16e68b,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\bf67c31c3dc1e827ccf49d883ce3bbc0.sol,0,val,False,cgt_v1_label_conflict
c0103edee5c2f2f0d148e0030100a67e,02c913888d89958a38469de747311e02c468d8af7e89f7e2fe64e048fe30435c,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\c0103edee5c2f2f0d148e0030100a67e.sol,1,train,False,cgt_v1_label_conflict
c06dad74cbde3617f87d79ecdbac59d8,7560ce70a6c8eb2b9aac65131db1ae3f66fd960465f36d6e1b66b747f5d4be03,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\c06dad74cbde3617f87d79ecdbac59d8.sol,0,train,False,cgt_v1_label_conflict
c08574032605abf376211fabb5906381,de41f38be6712f90ec481ba5db56c4bbcaa060eccc9fafa9b01160da432c069e,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\c08574032605abf376211fabb5906381.sol,1,val,True,
c167f847e093b1b7947ca182fc7fe2d2,21623ce0fdf9e3f0b69d794c8ab7999dd18d7b1ea99186999e1b5efda1d7c1f3,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\c167f847e093b1b7947ca182fc7fe2d2.sol,0,test,False,cgt_v1_label_conflict
c36165ab12a99af609b8d63351d74549,81d6257cc9c447e21598046655d335855fbb4f4f79db1107a1e220275deddf8c,1,2,2,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\c36165ab12a99af609b8d63351d74549.sol,1,train,True,
c373e8c9c600c430ebbc72e0aba07cbf,c9736e6d44742d764010c5bce42063dcf4a268f859ec67d4768408428133b7d0,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\c373e8c9c600c430ebbc72e0aba07cbf.sol,1,test,True,
c38ee289214a9d4bd1fb30f1c100c28e,d18fe2a3e987eddee8a8e66c6554d896aa270fef48ed9e53c3031d06651a4957,1,3,3,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer|Doublade|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\c38ee289214a9d4bd1fb30f1c100c28e.sol,1,train,True,
c43a21c0caaf556d1584f5c6e9cec81f,02e60d11a243e192a482cf32f0878f8766df4460d1a386fd8ac0e0481bd69c26,1,1,1,0,1,bad_randomness,bad_randomness,120,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\c43a21c0caaf556d1584f5c6e9cec81f.sol,1,train,True,
c4986f55313f44d321bd88a08e4aabc1,661b9c392f3ccec624a13918d22b0be0fc25569c08332a8f29bcd1492d51a471,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\c4986f55313f44d321bd88a08e4aabc1.sol,1,train,True,
c57b05b71072e5fca179a077a3a8c2c2,58e8cf838ddf61b8de5fa25075589c9ccd5641f0f0b6cf2dae8af81e8bafa44b,1,7,1,6,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,reentrancy,104|107|113|120|128,CodeSmells|Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\c57b05b71072e5fca179a077a3a8c2c2.sol,1,train,True,
c599ca8789430a35547c945cf7307687,d408b195d3e7f5112107031c3d747d2f36582587ddfc6ad04eb797550c1cb93d,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\c599ca8789430a35547c945cf7307687.sol,1,test,True,
c661e2c8d2f7f72b0374a3f021f1dc06,dc7f763741ec637bd10d34f036abbbea7a6990f559e1ffe5b51fdb0e7162d1a2,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\c661e2c8d2f7f72b0374a3f021f1dc06.sol,1,train,True,
c73fa27f9ce017c02dd2e11d0ba91ff4,5f5a2bdbb7da52220b9febfde5071ee8c620f71db7962010fe1bfcb3afb270b4,1,12,5,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,bad_randomness|reentrancy,101|104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\c73fa27f9ce017c02dd2e11d0ba91ff4.sol,1,val,True,
c744104278a5253c34156c2a67900999,28a75f44c8c113f678a126ed8dcc890d2456d44947fc37b4d99906f441ca0851,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\c744104278a5253c34156c2a67900999.sol,1,val,True,
c75b5b8436f23ee7f9cdbe1e0cf7ed1b,3a75c106edd6ede9726fb3ec9f236a9390e32c00d20694b9d2e5ad3fb6d5cf9b,0,1,0,1,1,reentrancy,,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\c75b5b8436f23ee7f9cdbe1e0cf7ed1b.sol,0,train,True,
c7d62f596e221b046a2c07fd49e5f0da,96bbb2457aa8e18cf0976944a4503b636eeb99b5b47f3c0bcd57ca688f419248,0,1,0,1,1,denial_service,,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\c7d62f596e221b046a2c07fd49e5f0da.sol,1,train,False,cgt_v1_label_conflict
