fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path
0bf4f7d5f0d218b8bb43d1b754bf02f4,82c361e11c705fb588d6e79a417c76c21f740de22c88a3af1aba6d272fd7e954,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\0bf4f7d5f0d218b8bb43d1b754bf02f4.sol
0cb6ae6c3b6734c9b6607b04dc465c48,cb7d951cdcc5ee25840c1e54285e8711b832fc32cb5feb882164027ca5e4f67c,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\0cb6ae6c3b6734c9b6607b04dc465c48.sol
0cbe4bd55d5b922ebf9bae686624901f,b752e115cd500292d2ac8d9c84e20a24406a6477cb6598908218ef7cdce2287e,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\0cbe4bd55d5b922ebf9bae686624901f.sol
0cd3887e363031fd0f04b1d477509287,bed55f0f9830f2ac9bab7aeec1bb058d8c1906ddc65f6ffbf428330c5ee81a2e,0,1,0,1,1,denial_service,,128,JiuZhou,C:\Users\Exauce\Documents\smart-contract-cgt\source\0cd3887e363031fd0f04b1d477509287.sol
0d2598d06a3dc507babe4fccc4325eb3,0445bf78ef3646494760003fc6e331647b9e4694bef75261b471b6a4bcd933a7,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\0d2598d06a3dc507babe4fccc4325eb3.sol
0d4de131c1e985c11824b47cb8944e42,4573c4467e107ea783afdad853bcc4763ad1cba4be40fdea06897d6416c887c5,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\0d4de131c1e985c11824b47cb8944e42.sol
0d723ab4aa14119693f9deaaf0c196d6,0d998dd37f467da216132a70a46d31bfd4c4fefc1b161b9abd6de3cdbf0d9aeb,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\0d723ab4aa14119693f9deaaf0c196d6.sol
0d8fa90a6d3b16bb345153356933a128,b59056922a99be3768d013c004fefe8614668c63dc30b34db52c7d0c90754821,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\0d8fa90a6d3b16bb345153356933a128.sol
0db12d1b91cbb09e7a3e59f1b5473b25,acef2ebed69f2aa2dc2314c8472f6bcb232def7f3fee9066a2cb3f2a96a7eaaf,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\0db12d1b91cbb09e7a3e59f1b5473b25.sol
0dbc325aa6f6923e3a4a925e3830c38a,5fe61ebea99dfc1499e04b80014c7e25bc1e077dae773e3273aa6ba37c26afad,1,1,1,0,1,time_manipulation,time_manipulation,116,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\0dbc325aa6f6923e3a4a925e3830c38a.sol
0ddd1c046d2a572672c87f87e287a176,15df950dd76f34167469a49a7ae69afb88c6cbb964a93e97614479718e5f4537,1,1,1,0,1,reentrancy,reentrancy,107,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\0ddd1c046d2a572672c87f87e287a176.sol
0dea312ad4b04180f48247a9a9ab83df,5b314998c4da99309ace2940426ea107505f9439a6fbd3e3d87692dc0e7cdb2f,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\0dea312ad4b04180f48247a9a9ab83df.sol
0e1b80c5f3440ddd47be788830589f56,c85ae272d59d5568c4329fc4023a8de2de1f4f8f5cf23e626ecefb3fe8563b26,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\0e1b80c5f3440ddd47be788830589f56.sol
0e4761efae928537e0069102e852d975,cd2336c451ddeed92c976145590983e37dcbf1a6e5f94eceb747fd374b12d609,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\0e4761efae928537e0069102e852d975.sol
0e77d524393ec9fa869420efaea92a4e,0bae3375888b3e03143e0af8d037154bf1870b3bfdc6555a3a627ad22158cda9,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\0e77d524393ec9fa869420efaea92a4e.sol
0ea0295a3a95fb2863442c4b18252bd8,bb17a321b59751d08e61b6a682380e71a17e8ac08292ed1269f40aa7dde92fab,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\0ea0295a3a95fb2863442c4b18252bd8.sol
0eb1fc37f587269ee4b223e2eb439acc,1236cc57456801abc870a6e0e42281fe3a5b08432674d2fc646f4006ce039b95,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\0eb1fc37f587269ee4b223e2eb439acc.sol
0ef334fcec6f55741d06af6797035a20,f92ccbb8fab71c2dbdb7017e0f9928db88288e21a8a0f46e00864f9355fc01a9,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\0ef334fcec6f55741d06af6797035a20.sol
0f77d5a3a5121cabb56b39ee1e11aac4,9f10708d17042315c4dd50352b19430d15fe43e9e00f0abb4c0020f7997076fe,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\0f77d5a3a5121cabb56b39ee1e11aac4.sol
0f7db6bbb35fa3a203c4b3c1356cfd47,7f6bf29bf10ecbb3484979df2a8d7bb45a5e108eabe0b194a03717a46c7c296f,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\0f7db6bbb35fa3a203c4b3c1356cfd47.sol
0fbab693f1d854ab81e71b92c52bcfdf,d9628b44466a7b58cb9c0015d04fd3198414a528448c66f240ab9c134e4e18ee,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\0fbab693f1d854ab81e71b92c52bcfdf.sol
0ff11b304c2e7f92e378fdd21395dd89,dc7a2b221c61cd88b521be35796e7d8ff494f9165395d4d4ca8f84276783184f,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\0ff11b304c2e7f92e378fdd21395dd89.sol
100d53aa3384faa6ee27ce526aea434f,cf40b9c09cfa35a2eea51c9a812af186184154da61e953a71a07892bc19a89db,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\100d53aa3384faa6ee27ce526aea434f.sol
102a618824753eaad17a77509c445010,82004bd0cc8bfc41cc402cba3ba716ca264f1d7cb9f6b12c9740283e44e5b857,1,1,1,0,1,denial_service,denial_service,113,JiuZhou,C:\Users\Exauce\Documents\smart-contract-cgt\source\102a618824753eaad17a77509c445010.sol
10343475be320666b3b64f6794c90ebd,c3cfe79e71fe28d55ce6668f094939147cca1152dc63468651162fbfd973e22c,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\10343475be320666b3b64f6794c90ebd.sol
10a0dbd8490e8e1d2369b66bf7ea6c0c,def0b4b274f7b1c0448c586a92ba86d8d1f69938d3913bac20b2b787f9a2aee5,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\10a0dbd8490e8e1d2369b66bf7ea6c0c.sol
10b1bb45baab82b31094e99ad248881f,1b9f09a5d85cb675a30c6eccc03c564c26c36a17be375e13ded9eb1c6d070b46,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\10b1bb45baab82b31094e99ad248881f.sol
10b7a74f271efb1a1d249bb1fd6cca40,ca245a37af682682d3f58c5d6a206dcc10a7bba968cee034f061284c5db540c5,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\10b7a74f271efb1a1d249bb1fd6cca40.sol
10b85e6a3876d6ae377495f68666844d,8d5a6e34c4e1f1703202cd5487ef97a3ef3bac1d2f3147e31fccd1ad711d58f7,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\10b85e6a3876d6ae377495f68666844d.sol
10d8ebaeb96ae9d85c7674ef39621efd,5e47779da9e9920ed300b0b248d68a65cb03dd8165670e719528f3c254163c0c,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\10d8ebaeb96ae9d85c7674ef39621efd.sol
10e497422f3c9e6016ceee18efbf511a,673cce46f34ebf3c97380a76c3fe762881e447378730b53d1629ae0e445ef41d,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\10e497422f3c9e6016ceee18efbf511a.sol
110268472a8346dcd64fd38fa5f1adc4,36f98823983163a710e8af409e939eec425450277c46afbf054dd48bf5efb1ba,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,reentrancy,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\110268472a8346dcd64fd38fa5f1adc4.sol
1103114e849561bb06a6bc4d7d000a0f,726a92af439b4956522d64dc77f554aa6d5cd75edc36ed7a63d4c4d964d060b5,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\1103114e849561bb06a6bc4d7d000a0f.sol
110a2d9d5afe9c2cee6d98fe6f0d6dbb,95c5b3ace0a39b4ea70bad8a0c9b570e3503aa2ef1cf8740696114127415c1ff,1,1,1,0,1,arithmetic,arithmetic,101,EverEvolvingG,C:\Users\Exauce\Documents\smart-contract-cgt\source\110a2d9d5afe9c2cee6d98fe6f0d6dbb.sol
1149b94c18c82d758c7807100f960103,47abab41240b4f1d3fad2927dd0a7352d32d2508ca1f4746ac11e38bf5915574,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\1149b94c18c82d758c7807100f960103.sol
1175ad3ce91bd4ef1b25ab52b6134707,e37578bb443516df92d0cc26d80630fea09a7fcd242fe98c8543f7d5cafd0aa8,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\1175ad3ce91bd4ef1b25ab52b6134707.sol
11bbcf09e384758384ba86083aad9376,0e40c3a17a699df7083991b3c0cad161c0d80da9c796079a6111bac697025b48,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\11bbcf09e384758384ba86083aad9376.sol
121176e78c672c5ffa433a6df7bdb7f9,a6e1c5c4c63cc1b1fe621ffc968d51ced3fe2fc1ad6838d3f636fc7cfd558f01,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\121176e78c672c5ffa433a6df7bdb7f9.sol
121a74e190e7b54f05a84a2673463b55,c6898a414bbe152763c00a4978a29a246aa056703a2bd0267319558390ddf3fc,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\121a74e190e7b54f05a84a2673463b55.sol
12232158c649c2dd6591ae7adf8d4b0d,46e3bec5e6512f71ce7d4d8d66ac3f134d04349c72162ee6b5b623060c96a660,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\12232158c649c2dd6591ae7adf8d4b0d.sol
122b525afcf7856fb49713ec903fab2a,2aae9197a13f669712a0e952fa8fad05d4557484a04c58463375b1e5e8d70597,1,8,1,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,unchecked_low_calls,101|104|107|113|114|120,Doublade|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\122b525afcf7856fb49713ec903fab2a.sol
122f7f7df3fb82cafd2f7a2fca99eb90,9427e4c9a9d749f402cc457e6e3064650c701a6ff87eecdaf7dceab170bd6dea,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\122f7f7df3fb82cafd2f7a2fca99eb90.sol
12645b34852f3ce8d47bc4bd68ec5bf2,8252d7654d20ab257393fc3f6b53592d7250a4ae6313bcd469462f375ad49c8c,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\12645b34852f3ce8d47bc4bd68ec5bf2.sol
1268bd79d09ef5075c1c8cde6708bffd,74ffecc2fda056edcd7e60b6ff886a63fff325bc7bf1526464ec8c653e552987,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\1268bd79d09ef5075c1c8cde6708bffd.sol
1275a60f21eca2a024c57a0645803fc6,9c3f3b5285747f3b37cbf162367af64d7fe6d42acd73b680559f87fe166300b9,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\1275a60f21eca2a024c57a0645803fc6.sol
12803fafb23a0322fc24fb5325b01bca,e6caffdc65d91b4ce3347f048f35a3efeba7ba7e9a6188e31078e2f356bc3118,1,6,3,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\12803fafb23a0322fc24fb5325b01bca.sol
128276820c8c0ab59833175062042fde,28af508dd4063cc9ec93a9af13682a25216141573a1a4e79ed72ee70669d96e3,1,6,1,5,5,arithmetic|bad_randomness|front_running|reentrancy|unchecked_low_calls,reentrancy,101|104|107|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\128276820c8c0ab59833175062042fde.sol
12a26b92d91099ce48b97195faf7740f,d3990e0ba53800ee2e7d85046705745d392feb6b82c3b0d4eca707cd5a13afae,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\12a26b92d91099ce48b97195faf7740f.sol
12ac60470e43cb8582624a857408482f,37578529e7cb899cb411e35bd7f1391b761202871adc17ad14602e40508ad5d7,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\12ac60470e43cb8582624a857408482f.sol
12de64547b4d36f769b484cac18ccb72,1de539fa1a0f0c9deae3b420a24a6a2b5e57ccc394a1761ee8a5d38855e13e2c,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\12de64547b4d36f769b484cac18ccb72.sol
12fbb734b83f3ac481e48bb4c986d35e,ef31a4f033dc06ea44f644b6f1f70a3c5ad6149a7cc2625caa2a192da854394d,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\12fbb734b83f3ac481e48bb4c986d35e.sol
133aefc4f4e851bf0a66685b388461e0,e468f6c5217a31ee041a47b65ef3f4bc37f566bdf5ea386926d82e0b11d70ca9,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\133aefc4f4e851bf0a66685b388461e0.sol
135bb133e250c101c1bb70d988989f15,180ade692e950e39b291019565b315ad267bb36717d8488dcfcfba2fecaa0d40,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\135bb133e250c101c1bb70d988989f15.sol
1363857dbcc713fefdfa2e181e11e1ab,879c8d7bd85c658599f54a07fc6896f44ad22539e79a9b34e388f1b526b91cc3,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\1363857dbcc713fefdfa2e181e11e1ab.sol
1363980726cde1238d7f474dd0e146e9,51edda3ee3e7d176b6137a0a0c6a7ad8825060fbd3a65da78a12e0dc137f150b,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\1363980726cde1238d7f474dd0e146e9.sol
1364094cf4b69a0af5d2f20e4209bd68,e1c92ca983db9ad40dd44fdc7cf503827b7eb8a1b80ca5a66dabba02aa77f7b9,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\1364094cf4b69a0af5d2f20e4209bd68.sol
13756dcaa931f496a490936b90088471,9a3230a9de8e3a900839bbd5a8cc3ddf6cf87bf41bd4bccba1f6f9d1b79d1c57,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\13756dcaa931f496a490936b90088471.sol
137b1dc5533b87fbf343fda96a48374c,3da05ad96f196111c6bdb0c16c4138ef5fa065aefe39e5a90e8ae03ec33fbe05,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\137b1dc5533b87fbf343fda96a48374c.sol
13ad1dbd6f3646ec41535cd1dc3bc01f,355c546d040747dd5f2ea08b7be5a8de700c67adac02f871a9c8c549208883ba,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\13ad1dbd6f3646ec41535cd1dc3bc01f.sol
1447d0e6626f4acc11c127a76405ed54,e0f5275e74e0a3f450e33656905280e02ef219a47b81bc39ba1119d9f56af57b,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\1447d0e6626f4acc11c127a76405ed54.sol
148d743b221f86c98f6a20b7ca1427e3,9cfa2b2c05c1904420a0676c123087067555b7743bedba9678d7636e032ec772,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\148d743b221f86c98f6a20b7ca1427e3.sol
149203d00c4bb5664dda100d6eb2db6b,5bf239eddc4db5b22ffec34bcc5757972814593779ff193f431093075c31f15e,1,1,1,0,1,reentrancy,reentrancy,107,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\149203d00c4bb5664dda100d6eb2db6b.sol
14e3d9c49f3c25df62c27c465e6e470c,0b56d756f250a9904d7b002ac44b16dcce3a5e362a23bae4accbbb0a983b43de,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\14e3d9c49f3c25df62c27c465e6e470c.sol
1512c703a2926d6c8eb14aef79821976,57e81add9426ce0b7cc51b064bd1aae186920453900ca459f80d898b7ff6a316,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\1512c703a2926d6c8eb14aef79821976.sol
154a050ab0b1d12ebd63f35d588770ca,31afdd76089e6953217275ca358850194e0c4b1409418e1b4f0352411ebd6ed5,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\154a050ab0b1d12ebd63f35d588770ca.sol
157b31a99f78f28a4c608530ae3c17a3,d5c432aae11d49e7ab6d8fad0b43c709fe1c0428c78d3f10ab5520dc35e03be9,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\157b31a99f78f28a4c608530ae3c17a3.sol
15804183f73c4c7e1d0a6dccc2760aa0,430a3d154acae5934a2e5ec86f01e1604279b51723462c723e8fa4504c4c55c4,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\15804183f73c4c7e1d0a6dccc2760aa0.sol
15fd65226e58cafbc4f3b01783999988,e7176803a87e416de6ac067fdecd1040f5682da8200abb9bd8d77dcbda4b31f1,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\15fd65226e58cafbc4f3b01783999988.sol
160b5628c19386cb7ca4da92e9da26f0,b8248c73bbe187336aac9613e91d8434ee2e99129785ed6f34a98277495cb830,1,1,1,0,1,time_manipulation,time_manipulation,116,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\160b5628c19386cb7ca4da92e9da26f0.sol
167cbd1a1c2dd4af161622f0d084616d,bffd15017cb2db9c8af53817f9c9690f46dfc3ae90f3e3c1aa21cff0be23a71b,1,6,3,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\167cbd1a1c2dd4af161622f0d084616d.sol
16912ed8e7b7d660b8b58e0fa4fc09e7,250f940ef58a7db766bbdf8a3a68b8766d41f6c3c034f05dc8b028d30ced789f,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\16912ed8e7b7d660b8b58e0fa4fc09e7.sol
16cc936bc3009b2406b09f117e055dd7,f215819043cc8c8eddad21231f468fb322dfe740591733f33b7a8755e0ad24b9,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\16cc936bc3009b2406b09f117e055dd7.sol
